REGION,SUBREGION,COUNTRY,LOCATION,lat,lon,MONTH,YEAR,DEPTH,bleaching_severity,percentage_affected
Americas,Northern Caribbean,Bahamas,"Fowl Cay, Fore Reef",26.63715,-77.0385,8,1999,4.4,Low,11.57%
Americas,Northern Caribbean,Bahamas,"Fowl Cay, Pinnacles",26.64,-77.03933,8,1999,12.1,Low,19.48%
Americas,Northern Caribbean,Bahamas,Gaulin's Forereef #1,24.16,-74.46,6,1998,10.3,Low,6.45%
Americas,Northern Caribbean,Bahamas,Gaulin's Forereef #2,24.17,-74.48,6,1998,8,Low,0.83%
Americas,Northern Caribbean,Bahamas,Gaulin's Forereef #3,24.14,-74.45,6,1998,5.7,Low,1.43%
Americas,Northern Caribbean,Bahamas,"Gaulin's Reef A, backreef",24.15,-74.47,6,1998,6.4,Low,2.94%
Americas,Northern Caribbean,Bahamas,"Gaulin's Reef B, backreef",24.16,-74.48,6,1998,4.1,Low,3.45%
Americas,Northern Caribbean,Bahamas,Green Cay (D15),24.59583,-77.69333,8,1998,11.1,Low,7.79%
Americas,Northern Caribbean,Bahamas,High Point Cay (D27),24.34315,-77.67068,8,1998,9.3,Low,9.52%
Americas,Northern Caribbean,Bahamas,Long Bay Cay (D25),24.09972,-77.53335,8,1998,10.4,Low,6.29%
Americas,Northern Caribbean,Bahamas,Long Bay Cay (S24),24.09793,-77.53703,8,1998,1.1,HIGH,80.49%
Americas,Northern Caribbean,Bahamas,Long Rock (D13),24.626,-77.691,8,1998,8.5,Low,11.11%
Americas,Northern Caribbean,Bahamas,"Lynyard Cay, North",26.3575,-76.97683,8,1999,8,Low,12.36%
Americas,Northern Caribbean,Bahamas,"Lynyard Cay, South",26.3535,-76.978,8,1999,8.7,Low,9.09%
Americas,Northern Caribbean,Bahamas,Mahore (S5),25.06367,-77.93783,8,1998,1,Low,15.05%
Americas,Northern Caribbean,Bahamas,"Man O' War Cay, N. of S. Channel",26.60333,-76.98317,8,1999,5.4,Low,11.27%
Americas,Northern Caribbean,Bahamas,"Man O' War Cay, S. of S. Channel",26.59725,-76.97639,8,1999,3.1,Low,8.26%
Americas,Northern Caribbean,Bahamas,Mangrove Central (S21),24.29167,-77.6462,8,1998,1.7,Low,13.71%
Americas,Northern Caribbean,Bahamas,Mangrove South (S22),24.25315,-77.62917,8,1998,1,Low,3.85%
Americas,Northern Caribbean,Bahamas,Middle Bight (D22),24.30112,-77.65295,8,1998,9.1,Low,6.54%
Americas,Northern Caribbean,Bahamas,Middle Bight (S20),24.3069,-77.65638,8,1998,1.2,Low,4.85%
Americas,Northern Caribbean,Bahamas,North Bight (D20),24.43925,-77.69617,8,1998,9.7,Low,5.56%
Americas,Northern Caribbean,Bahamas,North Bight (S17),24.4395,-77.69807,8,1998,1.9,Low,1.01%
Americas,Northern Caribbean,Bahamas,North Love Hill (S8),24.77435,-77.80772,8,1998,1.4,Low,3.53%
Americas,Northern Caribbean,Bahamas,North Mangrove (D23),24.30112,-77.6478,8,1998,9.4,Low,8.79%
Americas,Northern Caribbean,Bahamas,"North Norman’s Pond Cay patch reef, Exuma Cays",23.78972,-76.13773,9,2005,5-7m,HIGH,75%
Americas,Northern Caribbean,Bahamas,Northern Norman's Pond Cay,24.65,-76.805,8,1992,2-4m,Low,8%
Americas,Northern Caribbean,Bahamas,Northern Norman's Pond Cay,24.65,-76.805,4,1993,2-4m,Medium,25%
Americas,Northern Caribbean,Bahamas,Northern Norman's Pond Cay,24.65,-76.805,3,1994,2-4m,Low,8%
Americas,Northern Caribbean,Bahamas,Northern North Perry,23.796,-76.137,8,1991,3-4m,Low,10%
Americas,Northern Caribbean,Bahamas,Northern North Perry,23.796,-76.137,3,1992,3-4m,Low,16%
Americas,Northern Caribbean,Bahamas,"Northwest Barracuda Rocks, Great Bahama Bank (Exuma region)",23.71844,-76.2539,8,2005,2-4m,HIGH,75%
Americas,Northern Caribbean,Bahamas,Oasis (D26),23.9476,-77.38665,8,1998,5.8,Low,9.32%
Americas,Northern Caribbean,Bahamas,"Rainbow Garden (on the bank), Perry Reef (shallow fringing reef, 20 m), and Adderley Dropoff (shelf-edge reef, 33 m), Lee Stocking Island",23.742,-76.051,8,1990,2-46m,Low,25%
Americas,Northern Caribbean,Bahamas,Rainbow Gardens,23.74,-76.066,9,1987,3-5m,Medium,41.10%
Americas,Northern Caribbean,Bahamas,Red Rock (S11),24.72917,-77.77017,8,1998,1.3,Low,7.69%
Americas,Northern Caribbean,Bahamas,"Sandy Cay, Back Reef",26.39778,-76.98846,8,1999,3.5,Low,9.68%
Americas,Northern Caribbean,Bahamas,"Sandy Cay, Seaward",26.39783,-76.9885,8,1999,3.5,Low,1.94%
Americas,Northern Caribbean,Bahamas,Snapshot Reef,24.04,-74.54,6,1998,4.2,Low,2.30%
Americas,Northern Caribbean,Bahamas,Snapshot Reef,24.04,-74.54,6,1998,4.2,Low,2.30%
Americas,Northern Caribbean,Bahamas,South Perry,23.745,-76.081,9,1987,3-5m,Low,28.50%
Americas,Northern Caribbean,Bahamas,South Staniard 2 (D7),24.84383,-77.85733,8,1998,8.9,Low,10.53%
Americas,Northern Caribbean,Bahamas,South Staniard 2 (S7),24.84493,-77.86098,8,1998,0.6,Low,12.50%
Americas,Northern Caribbean,Bahamas,"Southeast Barracuda Rocks, Great Bahama Bank (Exuma region)",23.67255,-76.20221,8,2005,2-4m,HIGH,75%
Americas,Northern Caribbean,Bahamas,Southern Norman's Pond Cay,24.592,-76.806,6,1993,2-4m,Low,11%
Americas,Northern Caribbean,Bahamas,Southern Norman's Pond Cay,24.592,-76.806,8,1995,2-4m,Medium,34%
Americas,Northern Caribbean,Bahamas,Storr's Reef,26.5775,-76.959,8,1999,4.2,Low,4.13%
Americas,Northern Caribbean,Bahamas,Sugar Rock (D16),24.54022,-77.68207,8,1998,11,Low,10%
Americas,Northern Caribbean,Bahamas,Sugar Rock (S15),24.5448,-77.68372,8,1998,1.9,Low,1.75%
Americas,Northern Caribbean,Bahamas,Telephone Pole Reef,24.03,-74.54,6,1998,4.4,Low,3.23%
Americas,Northern Caribbean,Bahamas,West Klein (D10),24.745,-77.78467,8,1998,10.8,Low,4.31%
Americas,Northern Caribbean,Bermuda,Lagoonal Reef,32.33,-64.83,9,2003,1-4m,Low,19%
Americas,Northern Caribbean,Bermuda,North Reef Rim,32.33,-64.83,8,2003,2-8m,Low,21%
Americas,Northern Caribbean,Bermuda,"Outer rim reef, 15 km to the North of the island",32.471,-64.837,8,2003,30-Jan,Low,0.30%
Americas,Northern Caribbean,Cayman Islands,Cayman Brac: Airport Reef (End of Island) (CB9),19.68785,-79.89408,6,2000,8.5,Low,1.35%
Americas,Northern Caribbean,Cayman Islands,Cayman Brac: Peter's Anchor (CB1),19.74718,-79.7236,6,2000,10.4,Low,1.19%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Babylon (GC23),19.35333,-81.16403,6,1999,9.3,Low,0.67%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Bear's Paw (GC27),19.39757,-81.36028,6,1999,10.5,Low,3.01%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Casey's Reef (GC26),19.35337,-81.19577,6,1999,14,Low,3.33%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Deila's Delight (GC24),19.35863,-81.24668,6,1999,7.2,Low,2.84%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Hepp's Mini Wall (GC28),19.38543,-81.41653,6,1999,11.4,Low,1.21%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Isabel's Reef (GC22),19.35767,-81.13575,6,1999,11,Low,3.03%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Kaho's Reef (GC20),19.33337,-81.0766,6,1999,8.9,Low,1.57%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Kelly's Caverns (GC29),19.29127,-81.1462,6,1999,8.8,Low,1.84%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Snapper Hole (GC21),19.3439,-81.07793,6,1999,10,Low,0.66%
Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Sunset House (GC33),19.2862,-81.39105,6,1999,9.1,Low,3.55%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Black Tip Tunnels (LC6),19.71412,-79.95783,6,1999,12.6,Low,1.89%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Charles Bay (LC4),19.6938,-79.97432,6,1999,10.8,Low,2.05%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Grundy's Gardens (LC1),19.65702,-80.08868,6,1999,9.3,Low,1.11%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Joy's Joy (LC10),19.67817,-80.09292,6,1999,12.4,Low,1.99%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Lighthouse (LC16),19.6617,-80.11214,6,1999,14.3,Low,1.90%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Meadows (LC8),19.69183,-80.06883,6,1999,5.8,Low,2.26%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Mixing Bowl-Three Fathom Wall (LC5),19.68493,-80.07833,6,1999,12.4,Low,1.03%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Nancy's Cup of Tea (LC9),19.69398,-80.06895,6,1999,12.4,Low,2.24%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: No Name (LC15),19.67713,-80.02603,6,1999,10.9,Low,1.54%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Paul's Anchor (LC12),19.69435,-80.06969,6,1999,13.1,Low,0.74%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Penguin's Leap (LC7),19.70918,-80.00812,6,1999,16,Low,2.96%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Rock Bottom Wall (LC13),19.70095,-80.05701,6,1999,12.6,Low,5.67%
Americas,Northern Caribbean,Cayman Islands,Little Cayman: Wreck Anchor (CL18),19.7166,-79.98202,6,1999,10.8,Low,1.01%
Americas,Northern Caribbean,Cuba,Ancón (cresta),21.71307,-79.99433,8,2001,2.4,Low,1.64%
Americas,Northern Caribbean,Cuba,Ancón (profundo),21.71422,-79.99952,8,2001,8,Low,1.14%
Americas,Northern Caribbean,Cuba,Arrecifes Mulatas Centro (profundo),21.66865,-79.94967,8,2001,12.3,Low,1.20%
Americas,Northern Caribbean,Cuba,Arrecifes Mulatas Este (cresta),21.65697,-79.92813,8,2001,1.6,Low,1.79%
Americas,Northern Caribbean,Cuba,Arrecifes Mulatas Este (profundo),21.65333,-79.92775,8,2001,13.3,Low,0.90%
Americas,Northern Caribbean,Cuba,"Bay of Nuevitas, North of Camagüey",21.06,-77.08,10,2003,,Medium,25%
Americas,Northern Caribbean,Cuba,Boca de Juan Grin,20.62683,-78.59663,8,2001,10.5,Low,3.70%
Americas,Northern Caribbean,Cuba,Botijuela,20.6035,-78.18283,8,2001,0.8,Low,4.69%
Americas,Northern Caribbean,Cuba,Cabo Corrientes,21.75,-84.5,12,2003,12-37m,Medium,45%
Americas,Northern Caribbean,Cuba,Campo Rosquete Norte,20.56883,-78.20084,8,2001,1.4,Low,2.53%
Americas,Northern Caribbean,Cuba,Cayo Anclitas (Jardines de la Reina Archipelago),20.817,-78.972,9,2005,1-12m,Low,10%
Americas,Northern Caribbean,Cuba,Cayo Anclitas (Jardines de la Reina Archipelago).,20.81761,-78.9722,10,2005,15-30 m,HIGH,64%
Americas,Northern Caribbean,Cuba,Cayo Anclitas Este,20.77123,-78.88586,8,2001,11.9,Low,1.54%
Americas,Northern Caribbean,Cuba,Cayo Anclitas Oeste (Punta Prácticos B),20.7984,-78.95676,8,2001,13.3,Low,14.46%
Americas,Northern Caribbean,Cuba,Cayo Arbolito (cresta),23.1,-80.12666,5,2001,0.8,Low,3.70%
Americas,Northern Caribbean,Cuba,Cayo Bahía de Cádiz (Faro) (cresta),23.21028,-80.47417,5,2001,1.2,Low,4.35%
Americas,Northern Caribbean,Cuba,Cayo Bahía de Cádiz (Oeste) (profundo),23.24222,-80.58778,5,2001,13.9,Low,2.86%
Americas,Northern Caribbean,Cuba,Cayo Ballenatos (cresta),21.58092,-81.63583,3,2001,1.7,Low,2.86%
Americas,Northern Caribbean,Cuba,Cayo Blanco 1 (profundo),21.86247,-81.33003,3,2001,10.1,Low,1.16%
Americas,Northern Caribbean,Cuba,Cayo Blanco 2 (profundo),21.86247,-81.32423,3,2001,6.7,Low,2.04%
Americas,Northern Caribbean,Cuba,Cayo Borracho (cresta),22.65333,-79.14528,5,2001,1.2,Low,2.27%
Americas,Northern Caribbean,Cuba,Cayo Bretón Oeste,21.06447,-79.42229,8,2001,12.8,Low,5.10%
Americas,Northern Caribbean,Cuba,Cayo Caballones Este,20.84022,-79.0006,8,2001,10.9,Low,2.97%
Americas,Northern Caribbean,Cuba,Cayo Cachiboca (Punta Ballenas),20.6356,-78.70298,8,2001,12.8,Low,1.56%
Americas,Northern Caribbean,Cuba,Cayo Caguama (Punta Macao),20.58697,-78.46533,8,2001,8.4,Low,1.20%
Americas,Northern Caribbean,Cuba,Cayo Campos 1 (profundo),21.5488,-82.33022,3,2001,13.5,Low,1.10%
Americas,Northern Caribbean,Cuba,Cayo Campos 2 (cresta),21.56278,-82.31715,3,2001,1,Low,1.61%
Americas,Northern Caribbean,Cuba,Cayo Campos 4 (profundo),21.54863,-82.29277,3,2001,12.6,Low,1.01%
Americas,Northern Caribbean,Cuba,Cayo Coco (Central Northern Cuba),22.56069,-78.46282,10,2005,3-12 m,Low,50%
Americas,Northern Caribbean,Cuba,Cayo Coco (North-center of Cuba),22.55,-78.04,10,2003,12-18m,Low,25%
Americas,Northern Caribbean,Cuba,Cayo Grande Este 1 (Punta Bayameses Oeste),20.90978,-79.11877,8,2001,11.4,Low,0.97%
Americas,Northern Caribbean,Cuba,Cayo Grande Este 2 (Punta Bayameses Este),20.89822,-79.09528,8,2001,11.3,Low,1.89%
Americas,Northern Caribbean,Cuba,Cayo Grande Oeste 1,20.97012,-79.21886,8,2001,12.6,Low,5.88%
Americas,Northern Caribbean,Cuba,Cayo Guajaba (Oeste) (profundo),21.93111,-77.53778,6,2001,12.2,Low,3.45%
Americas,Northern Caribbean,Cuba,Cayo Guillermo (central northern Cuba),22.63292,-78.64609,10,2005, 2-3 m and 15m,HIGH,60%
Americas,Northern Caribbean,Cuba,Cayo Hicacos (cresta),21.53643,-82.37128,3,2001,1,Low,2.38%
Americas,Northern Caribbean,Cuba,Cayo Hicacos (profundo),21.52595,-82.37457,3,2001,18.2,Low,0.86%
Americas,Northern Caribbean,Cuba,Cayo Largo (SW Cuba),21.583,-81.633,8,2005,Reef crests to 27 m,Medium,35%
Americas,Northern Caribbean,Cuba,Cayo Mates Norte,20.585,-78.10966,8,2001,0.9,Low,1.61%
Americas,Northern Caribbean,Cuba,Cayo Piedra Grande (Pasa de Boca Piedra),20.763,-78.85516,8,2001,14.8,Low,3.79%
Americas,Northern Caribbean,Cuba,Cayo Rico (cresta),21.57697,-81.6818,3,2001,1.2,Low,1.82%
Americas,Northern Caribbean,Cuba,Cayos Hijos de los Ballenatos (profundo),21.57978,-81.5886,3,2001,16.1,Low,2.27%
Americas,Northern Caribbean,Cuba,Cayos Mates Sur,20.575,-78.11983,8,2001,1,Low,1.28%
Americas,Northern Caribbean,Cuba,Cayos Pajonal (Punta Tocinera) (profundo),22.915,-79.70139,5,2001,15.2,Low,2%
Americas,Northern Caribbean,Cuba,East of Bahía de Cochinos,22.16629,-81.13785,9,2005,3-25 m,Medium,39%
Americas,Northern Caribbean,Cuba,"Facing the Instituto de Oceanología, Havana City",23.096,-82.472,10,2005,"	3-22 m",HIGH,70%
Americas,Northern Caribbean,Cuba,Guardalavaca Beach,21.1167,-75.867,10,2003,6-30M,Low,25%
Americas,Northern Caribbean,Cuba,"Marea del Portillo, Southwest of Gramma Province",19.9,-77.2,11,2003,,No Bleaching,0%
Americas,Northern Caribbean,Cuba,María la Gorda (West end of Cuba),21.799,-84.522,9,2005,18-25m,Low,8%
Americas,Northern Caribbean,Cuba,María la Gorda (West end of Cuba),21.79938,-84.521733,11,2005,5-20M,Medium,40%
Americas,Northern Caribbean,Cuba,Médanos de la Vela Centro,21.29943,-79.58503,8,2001,7.7,Low,2.53%
Americas,Northern Caribbean,Cuba,N. Cayo de Dios (profundo),21.73835,-81.09621,3,2001,10,Low,2.35%
Americas,Northern Caribbean,Cuba,N. Médano de la Vela A (profundo),21.45432,-79.64588,8,2001,10.6,Low,1.30%
Americas,Northern Caribbean,Cuba,N. Médano de la Vela B (profundo),21.45432,-79.64588,8,2001,10.3,Low,2.82%
Americas,Northern Caribbean,Cuba,Pasa Cachiboca,20.68508,-78.7575,8,2001,9.6,Low,2.88%
Americas,Northern Caribbean,Cuba,Playa Larga 2 (cresta),21.455,-82.76898,3,2001,0.7,Low,2.33%
Americas,Northern Caribbean,Cuba,Playa Larga 3 (profundo),21.47733,-82.7028,3,2001,13.3,Low,3.49%
Americas,Northern Caribbean,Cuba,Punta Bretón,21.07575,-79.46774,8,2001,14.6,Low,1.54%
Americas,Northern Caribbean,Cuba,Punta Francés 1 (profundo),21.61408,-83.19598,3,2001,8.6,Low,1.41%
Americas,Northern Caribbean,Cuba,Punta Francés 2 (cresta),21.59705,-83.1734,3,2001,0.5,Low,4.76%
Americas,Northern Caribbean,Cuba,"Punta Francés, Isla de la Juventud",21.61,-83.1018836,11,2005,,Low,14%
Americas,Northern Caribbean,Cuba,Punta Perdiz  (Bahía de Cochinos),22.114,-81.118,9,2005,5-25m,Medium,50%
Americas,Northern Caribbean,Cuba,"Reparto Flores, Havana City",23.101136,-82.4654,10,2005,   30 m,Medium,40%
Americas,Northern Caribbean,Cuba,Rincón de Guanabo (East of Havana City),23.177,-82.098,9,2005,2m,HIGH,64%
Americas,Northern Caribbean,Cuba,S. Ensenada de Cazones (profundo),22.09588,-81.51759,3,2001,10.7,Low,0.97%
Americas,Northern Caribbean,Cuba,S.E. Cayo. Diego Pérez (profundo),21.98787,-81.47563,3,2001,13,Low,1.71%
Americas,Northern Caribbean,Cuba,S.E. Cayo. Diego Pérez 4 (profundo),22.03602,-81.50661,3,2001,12.9,Low,0.97%
Americas,Northern Caribbean,Cuba,West of Santiago de Cuba,19.95,-76.41667,11,2003,20-30M,Low,15%
Americas,Northern Caribbean,Dominican Republic,BCH001,18.43431,-69.62516,7,2004,10,Low,5.19%
Americas,Northern Caribbean,Dominican Republic,CRO002,17.84924,-71.64235,7,2004,9.6,Low,5.43%
Americas,Northern Caribbean,Dominican Republic,CRO003,17.78789,-71.66578,7,2004,10.7,Low,11.21%
Americas,Northern Caribbean,Dominican Republic,CRO004,17.81208,-71.64098,7,2004,4.5,Low,7.55%
Americas,Northern Caribbean,Dominican Republic,CRO005,17.84356,-71.64061,7,2004,12.8,Low,1.02%
Americas,Northern Caribbean,Dominican Republic,CRO006,17.89032,-71.66064,7,2004,5.2,Low,2.56%
Americas,Northern Caribbean,Dominican Republic,DR1-3,18.533,-68.34772,8,2003,6.5,Low,4.35%
Americas,Northern Caribbean,Dominican Republic,DR3-2,18.52175,-68.35453,8,2003,5.7,Low,3.45%
Americas,Northern Caribbean,Dominican Republic,DR3-3,18.50612,-68.36298,8,2003,7,Low,8.57%
Americas,Northern Caribbean,Dominican Republic,DR4-2,18.47095,-68.38652,8,2003,4.5,Low,8.82%
Americas,Northern Caribbean,Dominican Republic,DR4-3,18.46303,-68.39069,8,2003,6.2,Low,5%
Americas,Northern Caribbean,Dominican Republic,DR5-2,18.54992,-68.3428,8,2003,4.6,Low,6.45%
Americas,Northern Caribbean,Dominican Republic,DR6-2,18.5376,-68.34579,8,2003,6.2,Low,6.67%
Americas,Northern Caribbean,Dominican Republic,MCR002,19.91791,-71.58644,8,2004,8.2,Low,1.06%
Americas,Northern Caribbean,Dominican Republic,MCR005,19.91568,-71.59913,8,2004,6.8,Low,1.32%
Americas,Northern Caribbean,Dominican Republic,MCR006,19.91723,-71.59245,8,2004,6,Low,1.12%
Americas,Northern Caribbean,Jamaica,Bloody Bay,18.34205,-78.35578,8,2000,8.9,Low,19.57%
Americas,Northern Caribbean,Jamaica,Booby North Point,18.13335,-76.33076,8,2000,11.7,Low,1.61%
Americas,Northern Caribbean,Jamaica,Boscolbel West,18.40977,-76.98328,8,2000,7.7,Low,2.35%
Americas,Northern Caribbean,Jamaica,Braco Village West,18.48273,-77.49855,9,2000,9.7,Low,2.33%
Americas,Northern Caribbean,Jamaica,"Chalet Caribe, Classroom, Reading",18.45345,-77.97095,8,2000,7,Low,1.12%
Americas,Northern Caribbean,Jamaica,Davis Cove East,18.4259,-78.2511,8,2000,12.4,Low,6.76%
Americas,Northern Caribbean,Jamaica,Drumville Cove,18.2603,-78.36535,8,2000,11.8,Low,6%
Americas,Northern Caribbean,Jamaica,Green Island,18.39158,-78.28452,8,2000,5.6,Low,3.64%
Americas,Northern Caribbean,Jamaica,Green Island East,18.41425,-78.27095,8,2000,12.3,Low,5.48%
Americas,Northern Caribbean,Jamaica,Hedo 3 - Nursery,18.47013,-77.32127,8,2000,3.4,Low,1.30%
Americas,Northern Caribbean,Jamaica,Homer's Cove,18.21918,-78.29095,8,2000,10.3,Low,7.14%
Americas,Northern Caribbean,Jamaica,Little River,18.47277,-77.27473,8,2000,13.1,Low,9.64%
Americas,Northern Caribbean,Jamaica,Long Bay Negril,18.30078,-78.3612,8,2000,10.6,Low,1.54%
Americas,Northern Caribbean,Jamaica,Lucea Bay East,18.46417,-78.13188,8,2000,8.9,Low,5.75%
Americas,Northern Caribbean,Jamaica,Mosquito Cove - Deep,18.46861,-78.1225,8,2000,7.1,Low,3.13%
Americas,Northern Caribbean,Jamaica,Mosquito Cove - Shallow,18.46583,-78.12695,8,2000,1.5,Low,2.17%
Americas,Northern Caribbean,Jamaica,Mountain Spring Bay,18.4927,-77.59513,9,2000,10.1,Low,3.23%
Americas,Northern Caribbean,Jamaica,Ocho Rios West - Sewage End,18.41932,-77.1182,8,2000,14.5,Low,3.23%
Americas,Northern Caribbean,Jamaica,Oraccobessa East,18.41122,-76.94885,8,2000,8.5,Low,4.31%
Americas,Northern Caribbean,Jamaica,Orange Bay East Coast,18.23402,-76.60513,8,2000,7.5,Low,2.63%
Americas,Northern Caribbean,Jamaica,Orange Bay West Coast - Deep,18.38025,-78.31163,8,2000,8.4,Low,2.53%
Americas,Northern Caribbean,Jamaica,Orange Bay West Coast - Shallow,18.37745,-78.31112,8,2000,1.6,Low,8.82%
Americas,Northern Caribbean,Jamaica,Pear Tree - Deep,18.46305,-77.35813,8,2000,8.5,Low,1.23%
Americas,Northern Caribbean,Jamaica,Rio Nuevo West,18.41507,-77.00549,8,2000,10.6,Low,2.60%
Americas,Northern Caribbean,Jamaica,Round Hill - Deep,18.45778,-78.01258,8,2000,9.6,Low,1.35%
Americas,Northern Caribbean,Jamaica,"Sandals Montego Bay, St. James",18.52405,-77.87952,8,2000,7.2,Low,1.89%
Americas,Northern Caribbean,Jamaica,Sandy Bay,18.45908,-78.07535,8,2000,8.7,Low,4.88%
Americas,Northern Caribbean,Jamaica,Savannah La Mar,18.1735,-78.16417,8,2000,9.2,Low,1.02%
Americas,Northern Caribbean,Jamaica,Sergeant Major Reef,18.49468,-77.93455,8,2000,8,Low,1.23%
Americas,Northern Caribbean,Jamaica,Sheerness Bay,18.31847,-76.8032,8,2000,9.7,Low,2.60%
Americas,Northern Caribbean,Jamaica,Silver Sands,18.49287,-77.52645,9,2000,10.6,Low,4.08%
Americas,Northern Caribbean,Jamaica,Snapper Drop,18.28868,-78.36662,8,2000,11.7,Low,7.81%
Americas,Northern Caribbean,Jamaica,Stewart Bay,18.49498,-77.56112,9,2000,10.2,Low,2.67%
Americas,Northern Caribbean,Jamaica,Tropical Beach - Deep,18.50585,-77.92167,8,2000,5.2,Low,1.72%
Americas,Northern Caribbean,Jamaica,Wag Water,18.27453,-76.70869,8,2000,10,Low,1.37%
Americas,Northern Caribbean,Jamaica,Windsor Castle,18.26963,-76.6898,8,2000,9.2,Low,2.63%
Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC19-French Cay,21.48928,-72.22427,8,1999,14.4,Low,1.57%
Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC21-Spanish Anchor (W. Caicos Wall),21.64565,-72.47455,8,1999,15.4,Low,2.25%
Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC23-The Pinnacles (Grace Bay),21.81402,-72.18698,8,1999,10.1,Low,0.80%
Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC24-Coral Gables (N. side of Provo),21.818,-72.1835,8,1999,11.1,Low,0.99%
Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC25-Grace Bay,21.83015,-72.17325,8,1999,10.1,Low,1.96%
Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC28-Aquarium West,21.80863,-72.2257,8,1999,17.3,Low,0.92%
Americas,Northern Caribbean,Turks and Caicos Islands,Turks Bank: TC06-Casey's Wall (anchor. W. of Salt Cay),21.30335,-71.22314,8,1999,11.9,Low,0.77%
Americas,Southern Tropical America,Chile,Easter Island,-27.1,-109.3,3,2000,1-10m,HIGH,88%
Americas,Southern Tropical America,Colombia,"	Isla de San Andrés(Caribbean Sea)",12.466,-81.65,9,2005,"	0-30 m",Low,10%
Americas,Southern Tropical America,Colombia,Islas de San Bernardo(Caribbean Sea),9.65,-74.67,8,2005,"	1-15m",Medium,35%
Americas,Southern Tropical America,Colombia,Islas del Rosario(Caribbean Sea),10.012,-75.617,8,2005,0-12 m,HIGH,45%
Americas,Southern Tropical America,Colombia,"Tayrona Natural National Park,  off the city of Santa Marta",11.333,-74.133,10,2005,0-10m,Low,15%
Americas,Southern Tropical America,Ecuador,Champion Island,-1.233333333,-90.38333333,5,1983,,Medium,75%
Americas,Southern Tropical America,Ecuador,Galapagos Islands,-0.65,-90.38333333,,1983,,HIGH,95%
Americas,Southern Tropical America,Ecuador,Galapagos Islands,-0.65,-90.38333333,,1983,,HIGH,95%
Americas,Southern Tropical America,Ecuador,Onslow Island ( Devil's Crown ),-1.216666667,-90.3,5,1983,1,Medium,75%
Americas,Southern Tropical America,Panama,Bocas del Toro: Deer Creek (Deep),9.235666,-82.11105,6,2002,5.9,Low,1.67%
Americas,Southern Tropical America,Panama,Bocas del Toro: Hector's Site 42 (Deep),9.26725,-82.11902,6,2002,9.6,Low,2.35%
Americas,Southern Tropical America,Panama,Bocas del Toro: Hector's Site 42 (Shallow),9.26785,-82.11996,6,2002,1.7,Low,5.56%
Americas,Southern Tropical America,Panama,Bocas del Toro: Hill Point 1,9.423317,-82.32417,6,2002,1.2,Low,4.17%
Americas,Southern Tropical America,Panama,Bocas del Toro: Hill Point 2,9.423317,-82.32417,6,2002,1.2,Low,19.23%
Americas,Southern Tropical America,Panama,Bocas del Toro: Isla Popa 1,9.194167,-82.08,6,2002,1.5,Low,3.90%
Americas,Southern Tropical America,Panama,Bocas del Toro: Isla Popa 2,9.16855,-82.07558,6,2002,2,Low,9.09%
Americas,Southern Tropical America,Panama,Bocas del Toro: Isla Popa 3,9.220317,-82.10062,6,2002,7.4,Low,4.17%
Americas,Southern Tropical America,Panama,Bocas del Toro: Salt Creek (Deep),9.282516,-82.10122,6,2002,4.4,Low,1.08%
Americas,Southern Tropical America,Panama,Bocas del Toro: Toba 1,9.107567,-81.82252,6,2002,1.2,Medium,55.17%
Americas,Southern Tropical America,Panama,Bocas del Toro: Zapatilla 1,9.272767,-82.06593,6,2002,1.3,Low,22.45%
Americas,Southern Tropical America,Panama,Bocas del Toro: Zapatilla 2,9.247033,-82.03257,6,2002,1.6,Low,1.79%
